"";"ID";"station";"variable";"changeSignal"
"1748";19;7004;"deficit30";19,5959742724193
"1749";19;8004;"deficit30";-5,73366964807815
"1750";19;8005;"deficit30";21,0163821853088
"1751";19;8006;"deficit30";14,1571103460603
"1752";19;8009;"deficit30";27,9456585150563
"1753";19;9001;"deficit30";-4,87502049938593
"1754";19;9002;"deficit30";-6,33898124579074
"1755";19;10002;"deficit30";9,07579235525455
"1756";19;10003;"deficit30";36,1231229709405
"1757";19;11001;"deficit30";-9,80774580061912
"1758";19;11002;"deficit30";-8,35003447052266
"1759";19;12001;"deficit30";-9,66184661792867
"1760";19;12002;"deficit30";-8,05838733900701
"1761";19;12003;"deficit30";-9,80366688063929
"1762";19;12008;"deficit30";51,2452379196313
"1763";19;13001;"deficit30";1,74903201385109
"1764";19;13005;"deficit30";-31,800561387527
"1765";19;13007;"deficit30";-12,6940536952713
"1766";19;13008;"deficit30";21,2656164317654
"1767";19;13009;"deficit30";22,2709704414417
"1768";19;15006;"deficit30";9,01165893486081
"1769";19;15023;"deficit30";21,0475616722283
"1770";19;15024;"deficit30";64,2951824608763
"1771";19;15025;"deficit30";47,163673311356
"1772";19;16001;"deficit30";-5,47400923121199
"1773";19;16003;"deficit30";-0,577010546207924
"1774";19;16007;"deficit30";107,630171730518
"1775";19;17003;"deficit30";-20,6133419762503
"1776";19;17005;"deficit30";-34,4735262483767
"1777";19;18001;"deficit30";-9,94243556961067
"1778";19;18011;"deficit30";23,7231506320852
"1779";19;19006;"deficit30";-23,1565984205423
"1780";19;19011;"deficit30";-29,582033014858
"1781";19;20001;"deficit30";-27,731068185633
"1782";19;20003;"deficit30";-22,4970238958696
"1783";19;21003;"deficit30";-24,1481119877126
"1784";19;21006;"deficit30";-24,6647844646896
"1785";19;21009;"deficit30";-28,7079562003565
"1786";19;21012;"deficit30";-27,8154961636564
"1787";19;21013;"deficit30";-30,2033437675789
"1788";19;21017;"deficit30";-29,4555201365614
"1789";19;21021;"deficit30";-23,667223018647
"1790";19;21022;"deficit30";-26,1242503871932
"1791";19;22001;"deficit30";-27,6623126571994
"1792";19;22009;"deficit30";-27,8637314633161
"1793";19;23001;"deficit30";-28,3155233415674
"1794";19;23004;"deficit30";-26,8613529488146
"1795";19;23006;"deficit30";-22,7748399682927
"1796";19;23011;"deficit30";-26,5158971254059
"1797";19;24009;"deficit30";-21,066432863784
"1798";19;25001;"deficit30";-29,5345763287336
"1799";19;25005;"deficit30";-24,7658937530772
"1800";19;27002;"deficit30";-30,5730334156387
"1801";19;27007;"deficit30";-27,3786010984942
"1802";19;27009;"deficit30";-24,3249753535565
"1803";19;27021;"deficit30";-37,4478915457105
"1804";19;27034;"deficit30";-29,2940913170592
"1805";19;27035;"deficit30";-27,5151644438367
"1806";19;27041;"deficit30";-39,5752868360913
"1807";19;27042;"deficit30";-36,5691365121938
"1808";19;27043;"deficit30";-27,2382256663271
"1809";19;27055;"deficit30";-30,0653208445229
"1810";19;27071;"deficit30";-28,5809987939318
"1811";19;28008;"deficit30";-15,0842227432967
"1812";19;28009;"deficit30";-31,8592419806811
"1813";19;28018;"deficit30";-13,6782767482808
"1814";19;28022;"deficit30";-31,0652666716065
"1815";19;28031;"deficit30";-13,2547332445616
"1816";19;28046;"deficit30";-15,0239646882403
"1817";19;28050;"deficit30";-23,7533889004906
"1818";19;28066;"deficit30";-26,9582294209629
"1819";19;28082;"deficit30";-35,9952948161844
"1820";19;29003;"deficit30";-39,2912806324249
"1821";19;30001;"deficit30";-18,5649525612643
"1822";19;33002;"deficit30";-18,392242333415
"1823";19;33014;"deficit30";-11,7308587795829
"1824";19;33019;"deficit30";-11,4786555488362
"1825";19;33026;"deficit30";-12,0255808250062
"1826";19;33027;"deficit30";15,5167417331263
"1827";19;33029;"deficit30";-24,9587158636648
"1828";19;33034;"deficit30";-15,0873495457068
"1829";19;33039;"deficit30";-16,0363287755051
"1830";19;33044;"deficit30";-12,1276050936786
"1831";19;34006;"deficit30";12,8138358116498
"1832";19;34011;"deficit30";-27,9787950997304
"1833";19;34018;"deficit30";235,395281525648
"1834";19;36005;"deficit30";-17,8079009168013
"1835";19;36007;"deficit30";-1,21042815593041
"1836";19;37005;"deficit30";4,85615354778285
"1837";19;37011;"deficit30";10,5119806161754
"1838";19;37019;"deficit30";-10,0861804347776
"1839";19;38001;"deficit30";-12,0245105445152
"1840";19;38003;"deficit30";-18,9240937534408
"1841";19;39001;"deficit30";-18,9658156673565
"1842";19;39007;"deficit30";-37,9875963902006
"1843";19;39008;"deficit30";-14,9710488351947
"1844";19;39016;"deficit30";-2,854149045097
"1845";19;39020;"deficit30";-0,234212583578437
"1846";19;39034;"deficit30";0,107241682657245
"1847";19;39069;"deficit30";-8,9461676026703
"1848";19;39081;"deficit30";-18,2175051428792
"1849";19;39090;"deficit30";-22,721201133732
"1850";19;39103;"deficit30";165,808598534512
"1851";19;39105;"deficit30";114,199177208799
"1852";19;40003;"deficit30";0,287129395939969
"1853";19;40011;"deficit30";-26,3177723102314
"1854";19;40017;"deficit30";24,9940343302335
"1855";19;40023;"deficit30";3,59077276735151
"1856";19;41005;"deficit30";-9,88122126963158
"1857";19;41011;"deficit30";10,7667298206409
"1858";19;41022;"deficit30";-22,8764038460883
"1859";19;42001;"deficit30";-10,6007739726711
"1860";19;42004;"deficit30";11,972384305424
"1861";19;42010;"deficit30";10,6013030370356
"1862";19;42012;"deficit30";9,32891016358857
"1863";19;43003;"deficit30";-6,10081570781275
"1864";19;43005;"deficit30";6,35092981914419
"1865";19;43007;"deficit30";-6,74569176432874
"1866";19;43021;"deficit30";-5,28971418172271
"1867";19;45001;"deficit30";10,6226263956892
"1868";19;45004;"deficit30";-25,2898764249169
"1869";19;45005;"deficit30";10,3751225154873
"1870";19;45009;"deficit30";10,7665297712338
"1871";19;45011;"deficit30";15,2321492695045
"1872";19;46003;"deficit30";8,57812964395345
"1873";19;46006;"deficit30";14,5710871183376
"1874";19;47001;"deficit30";-22,1648195439419
"1875";19;47014;"deficit30";11,1382982252797
"1876";19;48003;"deficit30";29,7323262856199
"1877";19;48004;"deficit30";24,9492371548351
"1878";19;48005;"deficit30";17,8239026496829
"1879";19;49001;"deficit30";8,6133268795866
"1880";19;50001;"deficit30";15,102302190789
"1881";19;50002;"deficit30";-18,3450284228985
"1882";19;50006;"deficit30";17,8583398013298
"1883";19;50007;"deficit30";15,1153460161581
"1884";19;51001;"deficit30";8,36655690334394
"1885";19;52005;"deficit30";9,23983124006576
"1886";19;52010;"deficit30";25,7207393497428
"1887";19;53005;"deficit30";6,63816879114674
"1888";19;53017;"deficit30";-41,520996027809
"1889";19;53018;"deficit30";-40,6672050810144
"1890";19;54001;"deficit30";-21,3772485617063
"1891";19;54002;"deficit30";-29,5719619252175
"1892";19;54005;"deficit30";-20,5153091550161
"1893";19;54008;"deficit30";-7,01952016110599
"1894";19;54029;"deficit30";-23,4763619203117
"1895";19;54032;"deficit30";-22,5295355973391
"1896";19;54036;"deficit30";-6,91653202205252
"1897";19;54057;"deficit30";-23,3010831794875
"1898";19;55002;"deficit30";-19,0092082015541
"1899";19;55003;"deficit30";25,3692533015603
"1900";19;55004;"deficit30";194,780420022882
"1901";19;55007;"deficit30";-18,7889848779609
"1902";19;55023;"deficit30";-17,6980556665872
"1903";19;55029;"deficit30";2,31846393706529
"1904";19;56001;"deficit30";-28,8725300149071
"1905";19;56019;"deficit30";-8,08736260095078
"1906";19;57004;"deficit30";6,70949802769757
"1907";19;58005;"deficit30";-42,2087628171052
"1908";19;58012;"deficit30";25,1207715564987
"1909";19;59001;"deficit30";4,02532827865271
"1910";19;60004;"deficit30";23,842337904232
"1911";19;60009;"deficit30";2,14039248798141
"1912";19;60010;"deficit30";-22,272078393465
"1913";19;61001;"deficit30";-2,98057729065157
"1914";19;62001;"deficit30";-31,6598213496584
"1915";19;62002;"deficit30";113,720046899338
"1916";19;63001;"deficit30";-31,0371797864303
"1917";19;63004;"deficit30";54,0410350814758
"1918";19;64001;"deficit30";-13,6223021287769
"1919";19;64002;"deficit30";-33,6957352501165
"1920";19;65001;"deficit30";-16,8490496211569
"1921";19;65006;"deficit30";-13,3084553855185
"1922";19;66011;"deficit30";-14,7033662748459
"1923";19;67015;"deficit30";-11,047459313459
"1924";19;67018;"deficit30";-8,30990180396891
"1925";19;68001;"deficit30";-15,4372553487968
"1926";19;68003;"deficit30";-18,8104424086877
"1927";19;68005;"deficit30";-16,1682645604859
"1928";19;71006;"deficit30";-29,270166229534
"1929";19;71009;"deficit30";-26,440998081198
"1930";19;72004;"deficit30";-27,0797256157251
"1931";19;72009;"deficit30";-27,2147397406938
"1932";19;72014;"deficit30";-20,9470483125887
"1933";19;73005;"deficit30";-28,5127396968085
"1934";19;73011;"deficit30";-23,3768395445333
"1935";19;73013;"deficit30";-18,2649043991892
"1936";19;74001;"deficit30";-31,6229558945378
"1937";19;74005;"deficit30";-25,4849493838291
"1938";19;74007;"deficit30";-28,7295593263925
"1939";19;75017;"deficit30";-26,689048203665
"1940";19;76005;"deficit30";-28,2530270370486
"1941";19;76007;"deficit30";-29,4355734085438
"1942";19;77002;"deficit30";-29,5211180666812
"1943";19;77003;"deficit30";-27,0791262451528
"1944";19;77004;"deficit30";-9,06953797062485
"1945";19;78003;"deficit30";-26,7205018743724
"1946";19;78006;"deficit30";11,2493955419237
"1947";19;79002;"deficit30";-24,1806597605617
"1948";19;79003;"deficit30";-22,3945970759379
"1949";19;79006;"deficit30";-23,2970347003365
"1950";19;81002;"deficit30";-27,861900116867
"1951";19;81007;"deficit30";49,446979270242
"1952";19;82001;"deficit30";-21,2486353669783
"1953";19;83005;"deficit30";-20,2159686471635
"1954";19;84003;"deficit30";-28,9956393589041
"1955";19;84012;"deficit30";-20,9325737658655
"1956";19;84013;"deficit30";-30,577515125503
"1957";19;84018;"deficit30";-29,4272329963679
"1958";19;84020;"deficit30";-24,8789566082523
"1959";19;84022;"deficit30";-23,6813361952013
"1960";19;84026;"deficit30";-18,8371322908189
"1961";19;84037;"deficit30";84,5790521510783
"1962";19;85001;"deficit30";-4,5470398478535
"1963";19;85003;"deficit30";8,18980765526794
"1964";19;85004;"deficit30";-4,69783982060114
"1965";19;89003;"deficit30";43,809086791451
"1966";19;89004;"deficit30";74,4175486165457
"1967";19;90003;"deficit30";92,0378832983423
"1968";19;93001;"deficit30";70,7106355102697
"1969";19;94001;"deficit30";31,4088780119572
"1970";19;95001;"deficit30";49,2477550474793
"1971";19;96002;"deficit30";33,2887926965704
"1972";19;97002;"deficit30";3,41407648216809
"1973";19;106001;"deficit30";671,080370843287
"1974";19;201005;"deficit30";-4,17876236013757
"1975";19;201010;"deficit30";37,3552448483116
"1976";19;202002;"deficit30";-2,17730552003189
"1977";19;203040;"deficit30";13,7078986877549
"1978";19;203042;"deficit30";17,5387784920749
"1979";19;203049;"deficit30";43,4022351430975
"1980";19;203092;"deficit30";46,7276875807794
"1981";19;203093;"deficit30";44,2156505986171
"1982";19;203097;"deficit30";113,849165475252
"1983";19;205004;"deficit30";-11,9264524261527
"1984";19;205008;"deficit30";-13,0565742167345
"1985";19;205011;"deficit30";-7,54161263448755
"1986";19;205020;"deficit30";9,33894132007515
"1987";19;205029;"deficit30";180,176121867685
"1988";19;206002;"deficit30";-9,25359989139132
"1989";19;236005;"deficit30";28,0489809663941
"1990";19;236051;"deficit30";164,833541389822
"1991";20;2001;"deficit30";35,3661259946214
"1992";20;6007;"deficit30";78,9517764361115
"1993";20;6008;"deficit30";134,186912115718
"1994";20;7002;"deficit30";65,5159503110164
"1995";20;7004;"deficit30";90,587772688326
"1996";20;8004;"deficit30";46,5205751253998
"1997";20;8005;"deficit30";74,8573850884063
"1998";20;8006;"deficit30";67,3372440614708
"1999";20;8009;"deficit30";74,0596012827027
"2000";20;9001;"deficit30";46,1919747112358
"2001";20;9002;"deficit30";48,7474224263255
"2002";20;10002;"deficit30";155,107052895692
"2003";20;10003;"deficit30";104,655844265962
"2004";20;11001;"deficit30";61,2165041354531
"2005";20;11002;"deficit30";48,5227123939874
"2006";20;12001;"deficit30";45,8547830419378
"2007";20;12002;"deficit30";48,580982167592
"2008";20;12003;"deficit30";44,2412379862538
"2009";20;12008;"deficit30";109,389818685775
"2010";20;13001;"deficit30";229,033581505291
"2011";20;13005;"deficit30";1669,12621730726
"2012";20;13007;"deficit30";84,3224885277743
"2013";20;13008;"deficit30";112,93085736191
"2014";20;13009;"deficit30";58,3216330925734
"2015";20;15006;"deficit30";69,1279254784988
"2016";20;15023;"deficit30";94,037930879536
"2017";20;15024;"deficit30";155,786046282486
"2018";20;15025;"deficit30";77,5490050358065
"2019";20;16001;"deficit30";47,8461246980059
"2020";20;16003;"deficit30";47,9373938318772
"2021";20;16007;"deficit30";145,525200357966
"2022";20;17003;"deficit30";31,7647687780426
"2023";20;17005;"deficit30";83,412067141951
"2024";20;18001;"deficit30";45,3346326168014
"2025";20;18011;"deficit30";110,290159600284
"2026";20;19006;"deficit30";49,6617663190893
"2027";20;19011;"deficit30";75,3011436300355
"2028";20;20001;"deficit30";69,0698016462724
"2029";20;20003;"deficit30";43,7063417896623
"2030";20;21003;"deficit30";42,3362249364256
"2031";20;21006;"deficit30";44,4834956479417
"2032";20;21009;"deficit30";54,0868939145462
"2033";20;21012;"deficit30";49,0551954511252
"2034";20;21013;"deficit30";44,2120764446546
"2035";20;21017;"deficit30";51,386677940091
"2036";20;21021;"deficit30";67,1708732489567
"2037";20;21022;"deficit30";57,6955254153015
"2038";20;22001;"deficit30";52,8240872915883
"2039";20;22009;"deficit30";47,3374303938539
"2040";20;23001;"deficit30";49,5502270166113
"2041";20;23004;"deficit30";51,5161473061131
"2042";20;23006;"deficit30";63,5918773204585
"2043";20;23011;"deficit30";47,6186488232484
"2044";20;24009;"deficit30";69,5037771551732
"2045";20;25001;"deficit30";44,1200656155795
"2046";20;25005;"deficit30";55,7099583227468
"2047";20;27002;"deficit30";42,1534708344175
"2048";20;27007;"deficit30";49,5292036233808
"2049";20;27009;"deficit30";50,0357572741853
"2050";20;27021;"deficit30";97,8134898878271
"2051";20;27034;"deficit30";49,9130189023908
"2052";20;27035;"deficit30";45,0856979770924
"2053";20;27041;"deficit30";59,2996286738938
"2054";20;27042;"deficit30";58,4180983362599
"2055";20;27043;"deficit30";44,6763067010615
"2056";20;27055;"deficit30";46,7533805376827
"2057";20;27071;"deficit30";44,347951798995
"2058";20;28008;"deficit30";39,8396150580051
"2059";20;28009;"deficit30";68,0836244138136
"2060";20;28018;"deficit30";42,1093778300641
"2061";20;28022;"deficit30";66,520812362906
"2062";20;28031;"deficit30";38,2076101258475
"2063";20;28046;"deficit30";38,9177652239971
"2064";20;28050;"deficit30";32,7653877995936
"2065";20;28066;"deficit30";108,20612255153
"2066";20;28082;"deficit30";42,0799855928191
"2067";20;29003;"deficit30";70,8624140665114
"2068";20;30001;"deficit30";54,5452327559126
"2069";20;33002;"deficit30";64,3385093012205
"2070";20;33014;"deficit30";44,6687872139595
"2071";20;33019;"deficit30";67,6425688067022
"2072";20;33026;"deficit30";49,8499786417773
"2073";20;33027;"deficit30";50,668318917872
"2074";20;33029;"deficit30";69,6467097854335
"2075";20;33034;"deficit30";54,3854967536751
"2076";20;33039;"deficit30";53,4986491599752
"2077";20;33044;"deficit30";69,8912928021238
"2078";20;34006;"deficit30";128,948653688183
"2079";20;34011;"deficit30";62,4699860778522
"2080";20;34018;"deficit30";1955,22089697468
"2081";20;36005;"deficit30";57,1394941522872
"2082";20;36007;"deficit30";38,4104226761457
"2083";20;37005;"deficit30";38,082347327889
"2084";20;37011;"deficit30";44,4219299810833
"2085";20;37019;"deficit30";17,21258028555
"2086";20;38001;"deficit30";61,0867963766757
"2087";20;38003;"deficit30";20,9007468107598
"2088";20;39001;"deficit30";43,5549103558034
"2089";20;39007;"deficit30";154,110846953947
"2090";20;39008;"deficit30";34,5927360428067
"2091";20;39016;"deficit30";26,0865449404208
"2092";20;39020;"deficit30";11,7233395358932
"2093";20;39034;"deficit30";18,3194535050734
"2094";20;39069;"deficit30";23,8844397954328
"2095";20;39081;"deficit30";30,5149737451716
"2096";20;39090;"deficit30";33,1284591186569
"2097";20;39103;"deficit30";79,93601187271
"2098";20;39105;"deficit30";81,7565516100482
"2099";20;40003;"deficit30";19,5657972742063
"2100";20;40011;"deficit30";162,953699833871
"2101";20;40017;"deficit30";34,7492985455176
"2102";20;40023;"deficit30";37,3820318958032
"2103";20;41005;"deficit30";21,9630795774884
"2104";20;41011;"deficit30";21,2291643245055
"2105";20;41022;"deficit30";13,9982295686218
"2106";20;42001;"deficit30";29,3967872124262
"2107";20;42004;"deficit30";19,5701137296404
"2108";20;42010;"deficit30";21,1825450283223
"2109";20;42012;"deficit30";14,5509324397084
"2110";20;43003;"deficit30";27,0900753757773
"2111";20;43005;"deficit30";18,2852163618249
"2112";20;43007;"deficit30";28,9480255500302
"2113";20;43021;"deficit30";26,8504651277279
"2114";20;45001;"deficit30";32,2398696810421
"2115";20;45004;"deficit30";35,0872286359962
"2116";20;45005;"deficit30";24,0010815506488
"2117";20;45009;"deficit30";31,0828228397563
"2118";20;45011;"deficit30";41,378429402779
"2119";20;46003;"deficit30";34,0580839668616
"2120";20;46006;"deficit30";42,6302861845728
"2121";20;47001;"deficit30";45,9797742516108
"2122";20;47014;"deficit30";39,9734600261939
"2123";20;48003;"deficit30";48,9246123730879
"2124";20;48004;"deficit30";24,6811123574693
"2125";20;48005;"deficit30";30,1285739842726
"2126";20;49001;"deficit30";33,2874613446183
"2127";20;50001;"deficit30";36,3330828950937
"2128";20;50002;"deficit30";46,6187351127138
"2129";20;50006;"deficit30";34,1725971600248
"2130";20;50007;"deficit30";32,3177873910275
"2131";20;51001;"deficit30";29,7744953317015
"2132";20;52005;"deficit30";29,8966798282268
"2133";20;52010;"deficit30";29,4037289012615
"2134";20;53005;"deficit30";23,0433514974089
"2135";20;53017;"deficit30";40,3667616824483
"2136";20;53018;"deficit30";71,9347143596521
"2137";20;54001;"deficit30";49,3429277300869
"2138";20;54002;"deficit30";66,9375706011391
"2139";20;54005;"deficit30";51,0161173270848
"2140";20;54008;"deficit30";43,0170240370473
"2141";20;54029;"deficit30";49,3583621201173
"2142";20;54032;"deficit30";49,8193897222961
"2143";20;54036;"deficit30";14,9605023389935
"2144";20;54057;"deficit30";51,7007073079124
"2145";20;55002;"deficit30";52,9109467597959
"2146";20;55003;"deficit30";74,0873989754503
"2147";20;55004;"deficit30";806,124149001825
"2148";20;55007;"deficit30";47,8125956912559
"2149";20;55023;"deficit30";50,6304306526013
"2150";20;55029;"deficit30";35,2385445967256
"2151";20;56001;"deficit30";55,3331976494499
"2152";20;56019;"deficit30";101,373011864347
"2153";20;57004;"deficit30";39,8782443966441
"2154";20;58005;"deficit30";61,2859849422378
"2155";20;58012;"deficit30";57,0396349636327
"2156";20;59001;"deficit30";43,4839079412586
"2157";20;60004;"deficit30";65,9950288434451
"2158";20;60009;"deficit30";40,7447446905574
"2159";20;60010;"deficit30";74,9068958059425
"2160";20;61001;"deficit30";39,1925252279685
"2161";20;62001;"deficit30";80,18326557769
"2162";20;62002;"deficit30";373,371396848778
"2163";20;63001;"deficit30";66,3620032493025
"2164";20;63004;"deficit30";104,75619035538
"2165";20;64001;"deficit30";53,3273399687806
"2166";20;64002;"deficit30";81,3761287711912
"2167";20;65001;"deficit30";48,5186594914911
"2168";20;65006;"deficit30";51,1172973268148
"2169";20;66011;"deficit30";54,7058805289464
"2170";20;67015;"deficit30";39,6561624175697
"2171";20;67018;"deficit30";49,1122779673857
"2172";20;68001;"deficit30";33,8078993540874
"2173";20;68003;"deficit30";35,6778510416159
"2174";20;68005;"deficit30";38,3625427247423
"2175";20;71006;"deficit30";46,0656715991555
"2176";20;71009;"deficit30";115,2595821749
"2177";20;72004;"deficit30";69,6012083592008
"2178";20;72009;"deficit30";48,4452200947924
"2179";20;72014;"deficit30";51,4242732907005
"2180";20;73005;"deficit30";47,927944732845
"2181";20;73011;"deficit30";57,0726751006767
"2182";20;73013;"deficit30";73,0575456962812
"2183";20;74001;"deficit30";48,5896949478086
"2184";20;74005;"deficit30";57,8204564575193
"2185";20;74007;"deficit30";52,215255790603
"2186";20;75017;"deficit30";50,6397231474541
"2187";20;76005;"deficit30";51,6775242501824
"2188";20;76007;"deficit30";52,387647844129
"2189";20;77002;"deficit30";46,7632661977125
"2190";20;77003;"deficit30";45,4754500874743
"2191";20;77004;"deficit30";65,255781643067
"2192";20;78003;"deficit30";50,8529467312185
"2193";20;78006;"deficit30";105,509803801701
"2194";20;79002;"deficit30";48,1466496666283
"2195";20;79003;"deficit30";47,1334350750219
"2196";20;79006;"deficit30";47,2649065512112
"2197";20;81002;"deficit30";59,1080515577226
"2198";20;81007;"deficit30";146,078444461858
"2199";20;82001;"deficit30";64,2893959462257
"2200";20;83005;"deficit30";45,9824942899981
"2201";20;84003;"deficit30";49,3327350253755
"2202";20;84012;"deficit30";54,4552713549392
"2203";20;84013;"deficit30";61,6657413491936
"2204";20;84018;"deficit30";50,4398989662604
"2205";20;84020;"deficit30";137,876907530439
"2206";20;84022;"deficit30";42,6520434371101
"2207";20;84026;"deficit30";62,2474052654808
"2208";20;84037;"deficit30";147,922335334104
"2209";20;85001;"deficit30";85,1253493610346
"2210";20;85003;"deficit30";88,0169942315766
"2211";20;85004;"deficit30";139,915346482587
"2212";20;89003;"deficit30";99,4961533693793
"2213";20;89004;"deficit30";168,391806776919
"2214";20;90003;"deficit30";157,588499776362
"2215";20;93001;"deficit30";99,4329178431354
"2216";20;94001;"deficit30";81,5347089714873
"2217";20;95001;"deficit30";64,2827347631806
"2218";20;96002;"deficit30";66,5852206516115
"2219";20;97002;"deficit30";119,319071721849
"2220";20;106001;"deficit30";422,468364108172
"2221";20;201005;"deficit30";35,8243285427109
"2222";20;201010;"deficit30";87,542574346137
"2223";20;202002;"deficit30";52,7996854410505
"2224";20;203040;"deficit30";82,5890686873659
"2225";20;203042;"deficit30";71,7595856416078
"2226";20;203049;"deficit30";88,7537996334001
"2227";20;203092;"deficit30";86,989202682142
"2228";20;203093;"deficit30";92,6810321230233
"2229";20;203097;"deficit30";162,407626518799
"2230";20;205004;"deficit30";57,047357933958
"2231";20;205008;"deficit30";43,6498729227155
"2232";20;205011;"deficit30";110,867437718668
"2233";20;205020;"deficit30";118,414997728607
"2234";20;205029;"deficit30";189,485756919307
"2235";20;206002;"deficit30";63,1477810265406
"2236";20;236005;"deficit30";66,1932842497614
"2237";20;236051;"deficit30";166,411285754774
"2238";1;2001;"intensity30";14,3722985180294
"2239";1;6007;"intensity30";2,84217886649681
"2240";1;6008;"intensity30";30,6257544092985
"2241";1;7002;"intensity30";44,4955967462215
"2242";1;8005;"intensity30";1,08648988703524
"2243";1;8006;"intensity30";24,2712850029969
"2244";1;8009;"intensity30";20,5223186044077
"2245";1;10002;"intensity30";-10,1988988078267
"2246";1;11001;"intensity30";59,954604700942
"2247";1;11002;"intensity30";14,7286673556531
"2248";1;12008;"intensity30";-21,3999027966967
"2249";1;13009;"intensity30";-15,142112327768
"2250";1;15006;"intensity30";18,7743883973867
"2251";1;15024;"intensity30";-8,7195135589002
"2252";1;21017;"intensity30";4,53466436446493
"2253";1;27021;"intensity30";5,69387695298766
"2254";1;28009;"intensity30";-53,0563623885057
"2255";1;28022;"intensity30";-44,9306004596234
"2256";1;28066;"intensity30";-3,57619978682763
"2257";1;37019;"intensity30";-100
"2258";1;39007;"intensity30";15,4693566882365
"2259";1;39090;"intensity30";-48,0113645134091
"2260";1;42001;"intensity30";20,3024670095187
"2261";1;45011;"intensity30";Inf
"2262";1;46003;"intensity30";Inf
"2263";1;46006;"intensity30";Inf
"2264";1;47001;"intensity30";110,002641503751
"2265";1;47014;"intensity30";Inf
"2266";1;48003;"intensity30";303,981109980195
"2267";1;48005;"intensity30";Inf
"2268";1;49001;"intensity30";Inf
"2269";1;50002;"intensity30";Inf
"2270";1;55004;"intensity30";Inf
"2271";1;56019;"intensity30";-22,4869450319514
"2272";1;58005;"intensity30";-81,6758436293947
"2273";1;62001;"intensity30";167,584042631938
"2274";1;62002;"intensity30";Inf
"2275";1;63001;"intensity30";30,7458782923425
"2276";1;63004;"intensity30";1294,90204711066
"2277";1;64001;"intensity30";Inf
"2278";1;64002;"intensity30";47,8124494690425
"2279";1;74001;"intensity30";13,4638076454458
"2280";1;74005;"intensity30";284,960603839584
"2281";1;74007;"intensity30";25,5147459983387
"2282";1;81002;"intensity30";63,8956551147543
"2283";1;81007;"intensity30";300,413841180219
"2284";1;84026;"intensity30";10,3792304193089
"2285";1;85001;"intensity30";-6,65198485040808
"2286";1;85003;"intensity30";-1,18244897374887
"2287";1;85004;"intensity30";-24,3307602808307
"2288";1;89003;"intensity30";22,3602727937604
"2289";1;89004;"intensity30";0,922504421908173
"2290";1;90003;"intensity30";9,02015670491282
"2291";1;93001;"intensity30";5,35567263003742
"2292";1;94001;"intensity30";15,8995793214386
"2293";1;95001;"intensity30";-3,35646778920329
"2294";1;96002;"intensity30";14,1181305338039
"2295";1;97002;"intensity30";3,75880037356484
"2296";1;106001;"intensity30";Inf
"2297";1;203097;"intensity30";535,865568359428
"2298";1;205008;"intensity30";Inf
"2299";1;205011;"intensity30";37,7428822358633
"2300";1;205020;"intensity30";148,58431790879
"2301";1;206002;"intensity30";69,8005775706033
"2302";2;2001;"intensity30";610,941459437095
"2303";2;6007;"intensity30";72,6592125643525
"2304";2;6008;"intensity30";118,631037793904
"2305";2;7002;"intensity30";77,737760730686
"2306";2;8005;"intensity30";133,903500429118
"2307";2;8006;"intensity30";Inf
"2308";2;8009;"intensity30";65,2956856181586
"2309";2;10002;"intensity30";53,7371200881518
"2310";2;11001;"intensity30";190,218468782433
"2311";2;11002;"intensity30";61,3686576105657
"2312";2;12008;"intensity30";198,778764157764
"2313";2;13005;"intensity30";Inf
"2314";2;13009;"intensity30";461,49202040935
"2315";2;15006;"intensity30";44,1242775177961
"2316";2;15024;"intensity30";33,8306364118944
"2317";2;21017;"intensity30";51,4100544038061
"2318";2;27021;"intensity30";45,9497399059449
"2319";2;28009;"intensity30";43,3988967925535
"2320";2;28022;"intensity30";43,3671342757216
"2321";2;28066;"intensity30";55,1230498728426
"2322";2;28082;"intensity30";Inf
"2323";2;37019;"intensity30";Inf
"2324";2;38001;"intensity30";Inf
"2325";2;39001;"intensity30";Inf
"2326";2;39007;"intensity30";31,0371223149303
"2327";2;39090;"intensity30";98,5515318151753
"2328";2;40011;"intensity30";Inf
"2329";2;40023;"intensity30";Inf
"2330";2;41022;"intensity30";Inf
"2331";2;42001;"intensity30";32,76935878095
"2332";2;42003;"intensity30";2,16251448344621
"2333";2;45009;"intensity30";121,766812517592
"2334";2;45011;"intensity30";-8,66192584189878
"2335";2;46003;"intensity30";-11,2156326216545
"2336";2;46006;"intensity30";-18,154345578257
"2337";2;47001;"intensity30";-2,15479608156898
"2338";2;47014;"intensity30";54,7103934077543
"2339";2;48003;"intensity30";-9,31140841901176
"2340";2;48004;"intensity30";-56,6341014090271
"2341";2;48005;"intensity30";19,8209450880717
"2342";2;49001;"intensity30";-10,4009161556815
"2343";2;50002;"intensity30";8,34758074068711
"2344";2;53017;"intensity30";Inf
"2345";2;54002;"intensity30";Inf
"2346";2;54029;"intensity30";Inf
"2347";2;54057;"intensity30";Inf
"2348";2;55004;"intensity30";Inf
"2349";2;55023;"intensity30";Inf
"2350";2;56001;"intensity30";552,10360436077
"2351";2;56019;"intensity30";11,7077111996056
"2352";2;57004;"intensity30";-2,00110151748763
"2353";2;58005;"intensity30";40,9560057573159
"2354";2;58012;"intensity30";-1,47605075147772
"2355";2;60004;"intensity30";95,3362723721839
"2356";2;60010;"intensity30";1037,54927965675
